news,0.610423960575
headlines,0.0573835961395
newspaper,0.0550131825004
newspapers,0.04447186283
breaking,0.0400890647218
articles,0.0400337262878
latest,0.0387268773789
feeds,0.0330460745789
rss,0.0318854004103
subscription,0.0296367393257
sports,0.0296311208221
stories,0.0291791105823
local,0.0235398555822
article,0.0209014301741
politics,0.0180384098032
weather,0.0165084186473
sources,0.013869667105
coverage,0.0126236686132
subscriptions,0.0112728079173
read,0.0112200124725
journalism,0.0106083180682
statenewslines,0.0105965315339
political,0.0103646955289
magazine,0.0101711296674
herald,0.0100435005366
drudge,0.00978519284891
instapaper,0.00891679035731
columnists,0.00873014452508
content,0.00852412646614
period,0.00825239054253
source,0.00817076929954
obituaries,0.00793499735695
headline,0.00782521874885
tribune,0.00769462756734
renewal,0.00765735117408
newsline,0.00748002777054
opinion,0.00733483910923
reader,0.00665435784465
daily,0.0064708490802
podcasts,0.00635976414977
epaper,0.00627099216369
radar,0.00626251564946
subscriber,0.00582558191932
blogs,0.00575275191738
current,0.00574917561023
renew,0.00565594288437
newscasts,0.00550467584784
charged,0.00546087937384
issues,0.00539529203658
entertainment,0.00507754343809
nbc,0.00506831770123
fark,0.00506812857467
replica,0.00498447616125
inews,0.00495501320061
newsroom,0.00493211259014
gazette,0.0045472459341
alerts,0.00449131278008
feed,0.00428007184287
subscribe,0.00420094504901
edition,0.00415776984845
lottery,0.00405229828236
journalists,0.00404735043382
unread,0.00404403685752
account,0.00402339500653
election,0.00389068114569
reporters,0.0038608067184
appmakr,0.00385265653858
media,0.0038058678125
pinboard,0.00378685231735
forecasts,0.00368695687688
business,0.00363720120232
auto,0.00358428531903
appif,0.0035321728284
national,0.00351730101949
access,0.00349986267376
galleries,0.00348892508063
cancellation,0.00343032092372
videos,0.0033702083146
county,0.00325365408934
editions,0.00324477159238
closings,0.00323958534997
turned,0.00311834086458
gossip,0.00308838700486
sections,0.00301168531054
cbs,0.00301081541352
magazines,0.00296745400721
issue,0.00295225110341
sites,0.00289813435571
updates,0.00287459221596
sunflowerapps,0.00283958957805
twitter,0.00280253978902
newspaperdirect,0.00277033126222
renewing,0.00273591146148
publication,0.00268525553998
updated,0.00267427781352
chronicle,0.00264019531958
delivers,0.00262863422776
reuters,0.00260835759158
newscast,0.00260130008111
newsstand,0.00255523947087
