photo,0.139268617438
photos,0.107769484646
camera,0.0784921288003
frames,0.0293068786853
filters,0.0265186885769
instagram,0.0241826332296
photography,0.0223051912577
image,0.0219736412053
effects,0.0171733338227
frame,0.0159432681841
video,0.0139225869427
exposure,0.0136871106853
flickr,0.0135336261858
collage,0.013196586183
shutter,0.0131092451164
images,0.0128346451037
picture,0.0119186099065
blur,0.0108650159468
pictures,0.0108041411957
crop,0.0105670891338
album,0.0101415718916
share,0.00975323268445
saturation,0.00946859741852
editing,0.0092806589349
roll,0.00925960056034
contrast,0.00876638906531
effect,0.00850482085663
albums,0.00711918687615
photographer,0.00708081780741
sepia,0.00705090863273
lens,0.00690150752735
nikon,0.00671123114409
collages,0.00663830546675
brightness,0.00661883987235
rotate,0.00653510041155
color,0.00631503140764
adjust,0.00607890511482
resolution,0.00602649335295
stickers,0.00587289986106
dslr,0.00574964089602
hdr,0.00554407990239
library,0.00536106820481
your,0.00515087060492
photograph,0.00500798155565
facebook,0.00496010037551
upload,0.0048817929439
photographers,0.00486456616573
take,0.00484257568852
resize,0.00460277763132
add,0.00459156254718
dailypic,0.00457625992393
videos,0.00447246221656
filter,0.0044569107903
capture,0.00433261406055
borders,0.00430610798639
prints,0.00416978198313
save,0.00408078307728
aperture,0.00395427842894
fonts,0.0038361248707
picasa,0.00382522940297
exif,0.0037316101597
lapse,0.00367837214853
editor,0.00357049915014
watermark,0.00356558908261
captions,0.00355841348838
create,0.00355115573627
border,0.00354418100165
sketch,0.00329201471345
white,0.00326756522951
apply,0.0032269643537
vignette,0.00321327316677
lenses,0.00318759215252
canon,0.00309368492867
caption,0.00308270953565
taken,0.00300254302515
quickpro,0.00294596006266
sharpness,0.00291752435003
tumblr,0.0029040952971
cam,0.00285246940808
cameras,0.00279775626748
shooting,0.00271988932756
straighten,0.00269986709382
twitter,0.00269478566097
shot,0.00269098242853
pic,0.0026713936879
size,0.00258844321348
cropping,0.00257418205531
stamps,0.00256377763912
photoshop,0.00253435721714
lomo,0.00250403773423
preview,0.00249036912139
sharing,0.00242409641692
edit,0.00241180522627
photographic,0.00239502978277
slideshow,0.00235695048769
pics,0.00235038658494
photographs,0.00234896486625
mask,0.0023099644326
opacity,0.00230911603074
blemish,0.00228283880563
